t,x,y,z,roll,pitch,yaw
2.621701383590698242e+01,-9.388139478390380988e-02,2.933421012457786414e-01,6.408920877422924489e-01,-1.731846883978257665e+02,2.343579523456369884e+01,1.294499032871692989e+01
2.623732423782348633e+01,-9.032110541324328556e-02,2.931301296774275200e-01,6.418017987763351417e-01,-1.732963838599188193e+02,2.327661988073453259e+01,1.274819316186766471e+01
2.625200653076171875e+01,-8.729930700115640096e-02,2.925972198511253564e-01,6.429506453812918743e-01,-1.734253691720881818e+02,2.333445487494733328e+01,1.259325563368297018e+01
2.626732897758483887e+01,-8.505773093464703838e-02,2.923677337884162397e-01,6.439732245291863721e-01,-1.734887919974543138e+02,2.342215201591541174e+01,1.249045253563395796e+01
2.628503680229187012e+01,-8.336028058869940360e-02,2.918447457003435219e-01,6.448884335443428872e-01,-1.735770169918870067e+02,2.351447192336783942e+01,1.239017170745102270e+01
2.630451941490173340e+01,-8.060604819182969061e-02,2.913140361543196111e-01,6.463367363297360946e-01,-1.736918375249438782e+02,2.365399843463643847e+01,1.225546561049228877e+01
2.632406163215637207e+01,-7.858759004670548554e-02,2.908143240604162405e-01,6.479982661064208616e-01,-1.737691565770454076e+02,2.395192218399759554e+01,1.211208174151279948e+01
2.635174131393432617e+01,-7.584959558876368246e-02,2.903680821194656314e-01,6.494355896794786753e-01,-1.738693957917182047e+02,2.404992966823014910e+01,1.195960746013225773e+01
2.636326313018798828e+01,-7.262016903925519462e-02,2.901319521383475264e-01,6.508021902044651696e-01,-1.739679269409344045e+02,2.403149379186315571e+01,1.180666776042566646e+01
2.638485550880432129e+01,-7.001789001557606751e-02,2.896262035623212716e-01,6.525325873123397624e-01,-1.740766504431428530e+02,2.420247555168482023e+01,1.161144944803837653e+01
2.640280294418334961e+01,-6.725973322568266910e-02,2.891964745243379431e-01,6.541321032694433768e-01,-1.741541986470833479e+02,2.429908391340862295e+01,1.147085917168939595e+01
2.642394328117370605e+01,-6.383113349141308901e-02,2.886033083162626856e-01,6.552955104265655306e-01,-1.742916896371840778e+02,2.412257073622609482e+01,1.126260474575722981e+01
2.644589257240295410e+01,-6.041564788631223482e-02,2.883651705597294335e-01,6.567768618817179105e-01,-1.743899705580734576e+02,2.403889501735175926e+01,1.109488352583386828e+01
2.646206855773925781e+01,-5.795631371960121431e-02,2.879126349349400149e-01,6.584206471389497661e-01,-1.744846072427663444e+02,2.416152586446331085e+01,1.091249774327980937e+01
2.648651337623596191e+01,-5.199155855923355551e-02,2.875270246400388752e-01,6.599630641425181521e-01,-1.746385407923259834e+02,2.354616346289460083e+01,1.064590266189573597e+01
2.650158524513244629e+01,-5.190309295517732402e-02,2.872521470856301828e-01,6.607954728718502535e-01,-1.746549114103233080e+02,2.381804766960349440e+01,1.062321296637626844e+01
2.652091884613037109e+01,-4.940690647672173197e-02,2.868311393560714073e-01,6.624060556880121409e-01,-1.747374049428789817e+02,2.384735024588535524e+01,1.046371295244916766e+01
2.654080295562744141e+01,-4.718443388686402451e-02,2.865210364441724833e-01,6.642926841586546116e-01,-1.747947226660038496e+02,2.402648912047305885e+01,1.031776571735552750e+01
2.655439996719360352e+01,-4.496302973714398632e-02,2.858109183938847830e-01,6.661056117598352921e-01,-1.748933156652400100e+02,2.419053836915043476e+01,1.017237018051353381e+01
2.657475137710571289e+01,-4.282310771767661173e-02,2.855798859604999906e-01,6.671386634873479604e-01,-1.749762208486735346e+02,2.412418539886764890e+01,1.002538968085543303e+01
2.659367203712463379e+01,-4.072170358007308477e-02,2.851427136311130983e-01,6.689098505306829701e-01,-1.750278712450808598e+02,2.425916332747689097e+01,9.905824796010445965e+00
2.661306047439575195e+01,-3.863712183224675412e-02,2.844268129081808927e-01,6.708495213827327941e-01,-1.751219710968314871e+02,2.442331114293251204e+01,9.753110315246530604e+00
2.663324332237243652e+01,-3.618160984525101154e-02,2.842978992504637814e-01,6.724727473446493464e-01,-1.751819318143479052e+02,2.439734576022081924e+01,9.602824522775518901e+00
2.665546107292175293e+01,-3.319310263693303620e-02,2.841285264637485319e-01,6.737080344171596513e-01,-1.752250493988075277e+02,2.413868316771428013e+01,9.445587142181663509e+00
2.667177128791809082e+01,-3.087286430499768669e-02,2.833883506297744659e-01,6.754731943627255708e-01,-1.753269176621585075e+02,2.419750035000501498e+01,9.269939586979955237e+00
2.669065690040588379e+01,-2.957154841145544222e-02,2.831102936715955698e-01,6.769906408705470557e-01,-1.753841437667967114e+02,2.436589116166262059e+01,9.159849825572152326e+00
2.671042156219482422e+01,-2.713646659129319294e-02,2.828075893739918079e-01,6.786308758560415377e-01,-1.754412013226150293e+02,2.434039851844754665e+01,9.037562488346585710e+00
2.673069214820861816e+01,-2.424473635205547095e-02,2.824975557432780060e-01,6.798571076361529242e-01,-1.755027046569371407e+02,2.404065416158380586e+01,8.865579215685469805e+00
2.675112318992614746e+01,-2.054778212235501555e-02,2.820963997723733852e-01,6.809164137199139599e-01,-1.756222705376677595e+02,2.347982714154199613e+01,8.638427415451069180e+00
2.676848554611206055e+01,-1.706140006203175907e-02,2.819575343450893001e-01,6.819607394467310790e-01,-1.756774342216615139e+02,2.293293829529637762e+01,8.466241247647799284e+00
2.678896236419677734e+01,-1.298664619623774580e-02,2.820947047008693920e-01,6.832173063220310372e-01,-1.757124629768022430e+02,2.233915761864120242e+01,8.271749301603287918e+00
2.680993270874023438e+01,-8.694075492306121977e-03,2.815479905279982265e-01,6.845644440129204922e-01,-1.758285502748900910e+02,2.174111988145407892e+01,8.031688221723054966e+00
2.683098816871643066e+01,-4.626617317044029454e-03,2.814285513122313231e-01,6.861564389143078868e-01,-1.758876494008634381e+02,2.121880482924363776e+01,7.817749285420497962e+00
2.684855437278747559e+01,-2.251804198819540304e-04,2.808711874017031929e-01,6.879495969494454632e-01,-1.759933124320452578e+02,2.063971536615420987e+01,7.580809854114676227e+00
2.686890316009521484e+01,3.824226110031136994e-03,2.806358638831992214e-01,6.897037930791189986e-01,-1.760644960017170604e+02,2.015841429398304996e+01,7.382862464958727777e+00
2.688822507858276367e+01,8.018353487225744758e-03,2.802993092723933821e-01,6.915710239502352863e-01,-1.761241671577310512e+02,1.968549427105665472e+01,7.165932547953310916e+00
2.690530323982238770e+01,1.163492606861316753e-02,2.799235112011041471e-01,6.933337537310161336e-01,-1.761885916568152481e+02,1.925174394677576117e+01,6.971470100623224475e+00
2.692315697669982910e+01,1.543536070263568788e-02,2.796227632567550581e-01,6.945857821748583349e-01,-1.762641087736575116e+02,1.865702783044749324e+01,6.806530537503422629e+00
2.693638110160827637e+01,1.931614808554549256e-02,2.794243358844777370e-01,6.959561500245405874e-01,-1.763050423117458365e+02,1.802481496597099664e+01,6.611038710859757472e+00
2.695859456062316895e+01,2.228642927421704140e-02,2.791589147818764882e-01,6.970088540764725060e-01,-1.763648300030772020e+02,1.753537333024524614e+01,6.479453368331232532e+00
2.697693681716918945e+01,2.572893222673575814e-02,2.786722779075004874e-01,6.983686256029217887e-01,-1.764493553418731722e+02,1.696865407291109662e+01,6.287350681139333375e+00
2.699037647247314453e+01,2.965314408645598060e-02,2.783947585770010780e-01,6.998981913420944112e-01,-1.764878680470805250e+02,1.635419408658653140e+01,6.127790400172337115e+00
2.700961375236511230e+01,3.242175229765353189e-02,2.782120962840644585e-01,7.011077586694616226e-01,-1.765072344059811371e+02,1.589201876458141882e+01,5.976427938155646657e+00
2.702949857711791992e+01,3.679161160604841468e-02,2.778035961435388890e-01,7.030878209731151740e-01,-1.765629741905950709e+02,1.515289589736512887e+01,5.749119418022715422e+00
2.704529142379760742e+01,3.988145381351787533e-02,2.777774404333424041e-01,7.046199623736955076e-01,-1.765707072083866080e+02,1.461754274479741866e+01,5.600624248317251919e+00
2.706473469734191895e+01,4.492198827150025581e-02,2.772879182410286081e-01,7.069489027154528538e-01,-1.766291716440223638e+02,1.377166073520922218e+01,5.350455899113531366e+00
2.708306527137756348e+01,4.947651627508990735e-02,2.767222980099701690e-01,7.090748075691545305e-01,-1.766885258609574691e+02,1.299402990628361998e+01,5.103781105159002074e+00
2.709787273406982422e+01,5.426619827314998340e-02,2.760651362013621934e-01,7.113205117883245610e-01,-1.767579468294574667e+02,1.221219810296240738e+01,4.887616174775218703e+00
2.711701202392578125e+01,5.778089610917268304e-02,2.756627225257351488e-01,7.130618934330928971e-01,-1.768050605686486563e+02,1.162020059546147621e+01,4.699357245932374916e+00
2.713683152198791504e+01,6.276926222330314609e-02,2.753050206445983861e-01,7.154235769007906143e-01,-1.768354758810920373e+02,1.078662488203752368e+01,4.505565823915330448e+00
2.715592360496520996e+01,6.694701480271467164e-02,2.747144902198350169e-01,7.176177087114425923e-01,-1.768727208042218422e+02,1.007009250941306355e+01,4.301562644307751704e+00
2.717960333824157715e+01,7.129305323512569181e-02,2.741541290260681163e-01,7.198088110546433382e-01,-1.769380472800686164e+02,9.346674635181228652e+00,4.100618822993884471e+00
2.719618391990661621e+01,7.572375039960629883e-02,2.736796038984802837e-01,7.223631702991601955e-01,-1.769402473585822975e+02,8.585645095996454756e+00,3.895672743352323053e+00
2.721593761444091797e+01,7.985417289841657829e-02,2.733112616193207334e-01,7.247838023805408536e-01,-1.769484663412319776e+02,7.863556421039411326e+00,3.688918743361733643e+00
2.723809480667114258e+01,8.389218070959542084e-02,2.727229710437188981e-01,7.271355576391425046e-01,-1.769920512768484002e+02,7.139534245617111807e+00,3.503726157498304961e+00
2.725583910942077637e+01,8.748927270040098014e-02,2.720837743315454582e-01,7.293769505079956694e-01,-1.770245953877091267e+02,6.508742025547805454e+00,3.303275339994347526e+00
2.727546000480651855e+01,9.103327121019118284e-02,2.715317607957645207e-01,7.316396072592942224e-01,-1.770501158307480694e+02,5.847839537153345368e+00,3.151310144281808778e+00
2.729653525352478027e+01,9.477770297895934948e-02,2.710430909742736483e-01,7.340680572296839346e-01,-1.770482087279379471e+02,5.171534798574519698e+00,2.957129778312018953e+00
2.731458139419555664e+01,9.812120544393554411e-02,2.704936937178560874e-01,7.364267070349553856e-01,-1.770615909788052136e+02,4.557888788199355723e+00,2.779160932515295723e+00
2.733608102798461914e+01,1.016996855062827637e-01,2.699359145440354824e-01,7.388564645677440090e-01,-1.770741410737702211e+02,3.900299812469909533e+00,2.600272571554330892e+00
2.735417270660400391e+01,1.054762077383047114e-01,2.693291258518423770e-01,7.414877090220979294e-01,-1.770852314457767420e+02,3.200246078433397035e+00,2.410141085357210500e+00
2.737667751312255859e+01,1.096705102278562605e-01,2.686049276491834781e-01,7.444908144874673450e-01,-1.771046663280719429e+02,2.416314065884830331e+00,2.177182384203742327e+00
2.739671993255615234e+01,1.140264375817559017e-01,2.681756106537158124e-01,7.476953163594634022e-01,-1.770725165372365382e+02,1.581285295354576181e+00,1.987203000805388031e+00
2.741252398490905762e+01,1.177810589307275863e-01,2.672505650069799676e-01,7.504615246518397953e-01,-1.771059416285295072e+02,8.870016303201023744e-01,1.789336087052457280e+00
2.743449521064758301e+01,1.204473862031421455e-01,2.670406842718870410e-01,7.525716901874508480e-01,-1.770776571749974835e+02,3.721099536577591738e-01,1.660393745278314181e+00
2.744592428207397461e+01,1.247931560464058121e-01,2.660958723130843473e-01,7.560126016186401454e-01,-1.770865350987721172e+02,-4.713300562750536993e-01,1.411477277390383867e+00
2.746482753753662109e+01,1.274796875834869614e-01,2.655603218220914941e-01,7.582077797559868548e-01,-1.770936581918498973e+02,-1.006324934959659023e+00,1.297156513631366082e+00
2.748410797119140625e+01,1.309311580835494926e-01,2.648540163018218152e-01,7.611939287428428624e-01,-1.770784047136089043e+02,-1.700984386314075669e+00,1.072193350863655414e+00
2.750341701507568359e+01,1.343630759251386309e-01,2.639981215474600518e-01,7.640567276203099611e-01,-1.770986615108142530e+02,-2.400438947058648242e+00,8.779203586468303788e-01
2.752598667144775391e+01,1.380268677638556707e-01,2.632803155536463380e-01,7.672258455635777574e-01,-1.770808261122589613e+02,-3.122771324121884184e+00,7.034582228429261397e-01
2.754273819923400879e+01,1.416029093671590522e-01,2.625230315665856295e-01,7.703936536150516323e-01,-1.770681403507442724e+02,-3.865972199651763308e+00,5.063873573817595508e-01
2.756209444999694824e+01,1.447700501587547706e-01,2.617576843865649927e-01,7.733137870088132582e-01,-1.770751604377800845e+02,-4.525943131337547776e+00,3.362461979142557511e-01
2.758561491966247559e+01,1.481882376116156474e-01,2.610375998104639828e-01,7.765634225095623400e-01,-1.770370757802112678e+02,-5.244692572591639568e+00,1.307727786617908505e-01
2.760120701789855957e+01,1.511052436118726361e-01,2.603082782315246924e-01,7.794551751459282141e-01,-1.770266361181497814e+02,-5.857956714043636381e+00,-6.214565927336853507e-02
2.762101411819458008e+01,1.534782479699432489e-01,2.599002224307017661e-01,7.818285754781357788e-01,-1.769943066847873467e+02,-6.372780135083333519e+00,-1.635681377487054056e-01
2.764046859741210938e+01,1.559564164706658262e-01,2.593938267489734883e-01,7.840251463425450540e-01,-1.769700195942423022e+02,-6.879078573211546477e+00,-3.174099366130397337e-01
2.765969967842102051e+01,1.579534858079134074e-01,2.589548368595237515e-01,7.858313966315331189e-01,-1.769635507279319881e+02,-7.282410019728541073e+00,-4.369084314194299767e-01
2.768035721778869629e+01,1.591591699564881557e-01,2.587110726115109394e-01,7.868990953041844483e-01,-1.769554216957452297e+02,-7.538338238737785524e+00,-4.965778437659890132e-01
2.769867038726806641e+01,1.598249600684968075e-01,2.584389294815996885e-01,7.875218214556547469e-01,-1.769701988228358118e+02,-7.665747754976237616e+00,-5.176732895715175919e-01
2.771548390388488770e+01,1.598136181835553560e-01,2.586171170876360170e-01,7.874623298759322321e-01,-1.769449862221207752e+02,-7.667387280098352242e+00,-5.056343664772576796e-01
2.773319816589355469e+01,1.597129552742765912e-01,2.585120343229312390e-01,7.872824990797248068e-01,-1.769724143511019179e+02,-7.624120128860748302e+00,-5.001614567246192022e-01
2.775191140174865723e+01,1.594254948052342413e-01,2.585850430196152128e-01,7.869821484717636206e-01,-1.769748102667147123e+02,-7.560513121324554220e+00,-4.826282368835960734e-01
2.776681470870971680e+01,1.591542611349153202e-01,2.586374032379199495e-01,7.868224848284768314e-01,-1.769695008890984695e+02,-7.518392382644562666e+00,-4.565338082356630856e-01
2.778953504562377930e+01,1.585245579594058984e-01,2.588428642497185295e-01,7.864299056174146596e-01,-1.769620484227607733e+02,-7.415604558206677410e+00,-4.213190009809070213e-01
2.780914402008056641e+01,1.582265716456487670e-01,2.587830605310685872e-01,7.861016708501967765e-01,-1.769744863918033673e+02,-7.347224366877736834e+00,-4.214546599453495301e-01
2.782733750343322754e+01,1.578066604847180310e-01,2.587555419565694126e-01,7.859701724334722250e-01,-1.769813251001508263e+02,-7.280258735895682065e+00,-4.404636442105590577e-01
2.784823560714721680e+01,1.576309654276481786e-01,2.587835632034004019e-01,7.859111363504840408e-01,-1.769751233332937090e+02,-7.259338580713825984e+00,-4.202233711301124885e-01
2.787156057357788086e+01,1.577088637067124988e-01,2.588875595428073995e-01,7.859473393373120897e-01,-1.769711968657204295e+02,-7.284998797480395361e+00,-4.239494377101142852e-01
2.788956403732299805e+01,1.574552241687544041e-01,2.587835629814066452e-01,7.858507003776410427e-01,-1.769752858307107886e+02,-7.237359623091956351e+00,-4.202029495033134388e-01
2.790740942955017090e+01,1.576994736746094583e-01,2.587550142106688211e-01,7.859184110678821833e-01,-1.769813477921340450e+02,-7.280228888980850854e+00,-4.416089885310968688e-01
2.792579007148742676e+01,1.579711371608462089e-01,2.591380819228237264e-01,7.858725636423192773e-01,-1.768786189959787976e+02,-7.319224494329454878e+00,-4.071596386694893432e-01
2.794628214836120605e+01,1.583124270547336399e-01,2.591083874584488300e-01,7.856586930870288477e-01,-1.767939501709796843e+02,-7.370468905252773872e+00,-3.225252517050415380e-01
2.796677422523498535e+01,1.583368572400557228e-01,2.593114523352587075e-01,7.848825038664770659e-01,-1.765683634514329299e+02,-7.310450985542424895e+00,-2.347360781297761767e-01
